tconst,titleType,year,primaryTitle,originalTitle,runtimeMinutes,genres,averageRating,numVotes
tt0117040,movie,1996,Microcosmos,Microcosmos: Le peuple de l'herbe,80,Documentary,7.9,10456
tt0089280,movie,1988,Hobgoblins,Hobgoblins,88,"Comedy,Horror,Sci-Fi",2.3,10453
tt0367188,movie,2004,Modigliani,Modigliani,128,"Biography,Drama",7.4,10451
tt0058135,movie,1964,The Troops of St. Tropez,Le gendarme de Saint-Tropez,90,"Adventure,Comedy,Crime",7.2,10445
tt0090837,movie,1986,Chopping Mall,Chopping Mall,77,"Comedy,Horror,Sci-Fi",5.6,10445
tt0087747,movie,1984,Moscow on the Hudson,Moscow on the Hudson,115,"Comedy,Drama,Romance",6.5,10442
tt2032572,movie,2016,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,128,"Action,Drama,History",5.2,10439
tt0069895,movie,1973,The Crazies,The Crazies,103,"Action,Horror,Sci-Fi",6.1,10439
tt1566648,movie,2010,Waiting for 'Superman',Waiting for 'Superman',111,Documentary,7.5,10436
tt2531318,movie,2016,The Beatles: Eight Days a Week - The Touring Years,The Beatles: Eight Days a Week - The Touring Years,106,"Documentary,Music",7.8,10436
tt0085271,movie,1983,Brainstorm,Brainstorm,106,"Sci-Fi,Thriller",6.5,10433
tt0117364,movie,1996,The Portrait of a Lady,The Portrait of a Lady,144,"Drama,Romance",6.2,10433
tt6336356,movie,2017,Mary and the Witch's Flower,Meari to majo no hana,103,"Adventure,Animation,Family",6.8,10428
tt0762138,movie,2013,Syrup,Syrup,90,"Comedy,Drama,Romance",5.7,10426
tt2481480,movie,2014,Rob the Mob,Rob the Mob,104,"Crime,Drama",6.3,10425
tt1336006,movie,2009,The Revenant,The Revenant,117,"Comedy,Fantasy,Horror",6.3,10422
tt1558877,movie,2009,Vavien,Vavien,100,"Comedy,Drama,Thriller",7.5,10421
tt0371552,movie,2006,Asterix and the Vikings,Astérix et les Vikings,78,"Adventure,Animation,Comedy",6.0,10419
tt0446687,movie,2006,Driving Lessons,Driving Lessons,98,"Comedy,Drama",6.7,10418
tt0098097,movie,1989,Pink Cadillac,Pink Cadillac,122,"Action,Comedy,Crime",5.4,10410
tt2920808,movie,2014,God's Pocket,God's Pocket,88,"Crime,Drama",6.1,10409
tt0040536,movie,1948,Letter from an Unknown Woman,Letter from an Unknown Woman,87,"Drama,Romance",8.0,10408
tt0086129,movie,1983,Porky's II: The Next Day,Porky's II: The Next Day,98,Comedy,5.1,10408
tt0796302,movie,2007,The Babysitters,The Babysitters,88,Drama,5.6,10406
tt0800003,movie,2007,Delta Farce,Delta Farce,90,"Action,Adventure,Comedy",3.6,10406
tt0089346,movie,1985,Into the Night,Into the Night,115,"Comedy,Crime,Drama",6.5,10403
tt4192740,movie,2015,Limonata,Limonata,110,"Comedy,Drama",7.5,10398
tt6556890,movie,2017,Batman and Harley Quinn,Batman and Harley Quinn,74,"Action,Adventure,Animation",5.9,10391
tt0118863,movie,1998,Clay Pigeons,Clay Pigeons,104,"Comedy,Crime",6.6,10389
tt0379976,movie,2007,Savage Grace,Savage Grace,97,Drama,5.8,10389
tt0482603,movie,2008,Space Chimps,Space Chimps,81,"Adventure,Animation,Comedy",4.5,10385
tt6857988,movie,2018,I Am Not an Easy Man,Je ne suis pas un homme facile,98,Comedy,6.4,10383
tt0352343,movie,2003,Facing Windows,La finestra di fronte,106,"Drama,Romance",7.3,10379
tt1657299,movie,2011,The Decoy Bride,The Decoy Bride,89,"Comedy,Drama,Romance",6.2,10378
tt0036027,movie,1943,I Walked with a Zombie,I Walked with a Zombie,69,"Drama,Fantasy,Horror",7.1,10378
tt5312232,movie,2016,Sairat,Sairat,174,"Drama,Romance",8.3,10376
tt1188113,movie,2010,Peacock,Peacock,90,"Drama,Thriller",6.2,10376
tt0258760,movie,2001,Lammbock,Lammbock,93,Comedy,7.3,10375
tt8442644,movie,2019,Money Trap,Organize Isler: Sazan Sarmali,121,Comedy,6.0,10374
tt0255067,movie,2000,Common Wealth,La comunidad,110,"Comedy,Crime,Horror",7.3,10371
tt1734110,movie,2011,No One Killed Jessica,No One Killed Jessica,136,"Biography,Crime,Drama",7.2,10364
tt1762399,movie,2013,Walking with Dinosaurs 3D,Walking with Dinosaurs 3D,87,"Adventure,Animation,Family",5.2,10362
tt1817771,movie,2015,Freaks of Nature,Freaks of Nature,92,"Comedy,Horror,Sci-Fi",5.9,10359
tt7160070,movie,2017,Along With the Gods: The Two Worlds,Sin-gwa ham-kke: Jwi-wa beol,139,"Action,Drama,Fantasy",7.3,10354
tt0988849,movie,2008,Donkey Punch,Donkey Punch,99,"Crime,Drama,Horror",5.1,10352
tt0094138,movie,1987,Three O'Clock High,Three O'Clock High,97,Comedy,7.2,10351
tt3127022,movie,2017,The Bookshop,The Bookshop,113,Drama,6.5,10349
tt0784972,movie,2007,The Brothers Solomon,The Brothers Solomon,93,Comedy,5.3,10349
tt0100168,movie,1990,Mo' Better Blues,Mo' Better Blues,129,"Drama,Music,Romance",6.6,10347
tt0286306,movie,2002,Deathwatch,Deathwatch,94,"Drama,Horror,Thriller",6.0,10346
tt2429074,movie,2013,G.B.F.,G.B.F.,92,"Comedy,Drama,Romance",5.9,10344
tt0094118,movie,1987,Teen Wolf Too,Teen Wolf Too,95,"Comedy,Fantasy",3.3,10343
tt5133308,movie,2016,At the End of the Tunnel,Al final del túnel,120,"Crime,Thriller",7.1,10342
tt1661820,movie,2014,Cut Bank,Cut Bank,93,"Crime,Drama,Thriller",6.0,10340
tt0377084,movie,2004,Ladies in Lavender,Ladies in Lavender,104,"Drama,Music,Romance",7.0,10339
tt0113347,movie,1995,How to Make an American Quilt,How to Make an American Quilt,117,"Comedy,Drama,Romance",6.3,10337
tt0118539,movie,1998,3 Ninjas: High Noon at Mega Mountain,3 Ninjas: High Noon at Mega Mountain,93,"Action,Adventure,Comedy",2.9,10335
tt7489816,movie,2018,Nothing to Hide,Le jeu,90,"Comedy,Drama",6.8,10333
tt1777034,movie,2011,United,United,94,"Drama,History,Sport",7.4,10329
tt0080472,movie,1980,Bronco Billy,Bronco Billy,116,"Action,Adventure,Comedy",6.1,10327
tt7959216,movie,2018,Utøya: July 22,Utøya 22. juli,93,"Drama,Thriller",7.3,10325
tt0902955,movie,2007,In Bar,Barda,92,"Crime,Drama,Thriller",7.0,10324
tt0245046,movie,2001,Charlotte Gray,Charlotte Gray,121,"Drama,Romance,Thriller",6.4,10320
tt0455612,movie,2006,Madea's Family Reunion,Madea's Family Reunion,107,"Comedy,Drama,Romance",5.2,10311
tt0057495,movie,1963,Shock Corridor,Shock Corridor,101,"Drama,Mystery",7.4,10310
tt1179258,movie,2009,Chéri,Chéri,100,"Comedy,Drama,Romance",6.2,10309
tt5085924,movie,2018,Wildling,Wildling,92,"Drama,Fantasy,Horror",5.5,10307
tt0085780,movie,1983,The Keep,The Keep,96,"Drama,Fantasy,Horror",5.8,10307
tt5229228,movie,2016,61 Days,Iftarlik Gazoz,115,"Comedy,Drama",7.4,10305
tt0100095,movie,1989,Maine Pyar Kiya,Maine Pyar Kiya,192,"Drama,Family,Musical",7.3,10303
tt0120390,movie,1997,Turbulence,Turbulence,100,"Action,Thriller",4.9,10298
tt0069865,movie,1973,Charley Varrick,Charley Varrick,111,"Action,Crime,Drama",7.5,10296
tt1422020,movie,2010,Dog Pound,Dog Pound,91,Drama,7.0,10295
tt1483797,movie,2009,Redline,Redline,102,"Action,Animation,Romance",7.5,10287
tt0035169,movie,1942,The Palm Beach Story,The Palm Beach Story,88,"Comedy,Romance",7.5,10287
tt6878378,movie,2017,Vivegam,Vivegam,149,"Action,Thriller",5.7,10286
tt1741243,movie,2013,Pawn Shop Chronicles,Pawn Shop Chronicles,112,"Action,Comedy,Crime",5.9,10284
tt2690138,movie,2015,The D Train,The D Train,101,"Comedy,Drama",5.0,10283
tt4244162,movie,2016,Beta Test,Beta Test,88,"Action,Sci-Fi,Thriller",5.8,10282
tt1578882,movie,2011,Elephant White,Elephant White,91,"Action,Crime,Fantasy",5.1,10275
tt0456470,movie,2005,The Bow,Hwal,90,"Drama,Romance",7.2,10275
tt1632547,movie,2010,Cold Fish,Tsumetai nettaigyo,146,"Comedy,Crime,Drama",7.1,10275
tt0482463,movie,2006,Bella,Bella,91,"Drama,Romance",7.2,10275
tt0073636,movie,1975,Rooster Cogburn,Rooster Cogburn,108,"Adventure,Drama,Western",6.9,10274
tt3678938,movie,2014,The Bride of Humpty Sharma,Humpty Sharma Ki Dulhania,133,"Comedy,Drama,Romance",6.0,10274
tt5700224,movie,2016,Two Lottery Tickets,Doua lozuri,86,Comedy,7.7,10271
tt0101821,movie,1991,Ernest Scared Stupid,Ernest Scared Stupid,91,"Comedy,Family,Fantasy",5.8,10270
tt1132285,movie,2012,The Factory,The Factory,104,"Crime,Mystery,Thriller",5.8,10267
tt0090660,movie,1986,Armed and Dangerous,Armed and Dangerous,88,"Action,Comedy,Crime",5.7,10267
tt0763840,movie,2006,Home of the Brave,Home of the Brave,106,"Action,Drama,War",5.6,10265
tt0120882,movie,1998,The Visitors II: The Corridors of Time,Les couloirs du temps: Les visiteurs II,118,"Comedy,Fantasy",6.2,10256
tt0271383,movie,2000,A Dog's Will,O Auto da Compadecida,104,Comedy,8.6,10255
tt0049038,movie,1956,Bus Stop,Bus Stop,96,"Comedy,Drama,Romance",6.5,10253
tt0902290,movie,2008,I Sell the Dead,I Sell the Dead,85,"Comedy,Horror",6.1,10253
tt0119196,movie,1998,The Gingerbread Man,The Gingerbread Man,114,"Crime,Mystery,Thriller",5.7,10250
tt0085862,movie,1983,Lone Wolf McQuade,Lone Wolf McQuade,107,"Action,Crime,Drama",6.4,10250
tt0113537,movie,1995,Kicking and Screaming,Kicking and Screaming,96,"Comedy,Drama,Romance",6.8,10249
tt0096426,movie,1988,Waxwork,Waxwork,95,"Comedy,Horror",6.2,10246
tt0979434,movie,2010,Lottery Ticket,Lottery Ticket,99,Comedy,5.0,10244
tt0098471,movie,1989,Three Fugitives,Three Fugitives,96,"Action,Comedy",6.2,10244
tt0211938,movie,2000,Bait,Bait,119,"Action,Comedy,Crime",5.8,10241
tt2247692,movie,2012,2016: Obama's America,2016: Obama's America,87,Documentary,5.0,10240
tt0097050,movie,1986,The Adventures of Milo and Otis,Koneko monogatari,90,"Adventure,Drama,Family",7.0,10239
tt3416536,movie,2017,Hot Summer Nights,Hot Summer Nights,107,"Comedy,Crime,Drama",6.4,10236
tt0091495,movie,1986,Matador,Matador,110,"Drama,Thriller",6.9,10233
tt0048956,movie,1956,Aparajito,Aparajito,110,Drama,8.3,10232
tt0116289,movie,1996,Feeling Minnesota,Feeling Minnesota,99,"Comedy,Crime,Drama",5.4,10228
tt0058404,movie,1964,The Night of the Iguana,The Night of the Iguana,125,Drama,7.6,10223
tt0164108,movie,1999,The Muse,The Muse,97,Comedy,5.7,10220
tt0800956,movie,2007,Life in a Metro,Life in a Metro,132,"Comedy,Drama,Romance",7.4,10210
tt0160484,movie,2000,Lost Souls,Lost Souls,97,"Drama,Horror,Thriller",4.8,10209
tt1111948,movie,2008,Soul Men,Soul Men,100,"Comedy,Drama,Music",6.4,10198
tt0411267,movie,2005,The Dark,The Dark,93,"Drama,Horror,Mystery",5.4,10194
tt1427298,movie,2013,The Human Race,The Human Race,87,"Action,Horror,Sci-Fi",5.2,10191
tt0110612,movie,1994,My Father the Hero,My Father the Hero,90,"Comedy,Romance",5.5,10191
tt0037635,movie,1945,Dead of Night,Dead of Night,103,"Drama,Horror",7.7,10188
tt1525890,movie,2011,The Caller,The Caller,92,Thriller,6.1,10186
tt0117615,movie,1996,Shall We Dance?,Shall we dansu?,136,"Comedy,Drama,Music",7.7,10185
tt0065780,movie,1970,Gimme Shelter,Gimme Shelter,91,"Documentary,Music,Thriller",7.9,10182
tt0097044,movie,1989,Chances Are,Chances Are,108,"Comedy,Fantasy,Romance",6.5,10179
tt1514041,movie,2010,4.3.2.1.,4.3.2.1.,117,"Crime,Thriller",5.8,10179
tt0325596,movie,2004,The I Inside,The I Inside,90,"Mystery,Sci-Fi,Thriller",6.1,10177
tt1673702,movie,2010,A Cat in Paris,Une vie de chat,70,"Adventure,Animation,Comedy",6.9,10175
tt0119311,movie,1997,Hoodlum,Hoodlum,130,"Crime,Drama",6.3,10174
tt0087231,movie,1985,The Falcon and the Snowman,The Falcon and the Snowman,131,"Biography,Crime,Drama",6.8,10170
tt1390535,movie,2010,The Final,The Final,93,"Drama,Horror,Thriller",5.4,10167
tt0252591,movie,1976,King of the Doormen,Kapicilar Krali,84,"Comedy,Drama",8.4,10163
tt0404802,movie,2005,The Notorious Bettie Page,The Notorious Bettie Page,91,"Biography,Drama",6.5,10162
tt0069697,movie,1974,"Watch Out, We're Mad",...altrimenti ci arrabbiamo!,102,"Action,Comedy",7.5,10160
tt1107319,movie,2010,Dirty Girl,Dirty Girl,90,"Comedy,Drama",6.4,10155
tt7458762,movie,2019,The Wolf's Call,Le chant du loup,115,"Action,Adventure,Sci-Fi",6.9,10152
tt1565958,movie,2010,Romantics Anonymous,Les émotifs anonymes,80,"Comedy,Romance",6.9,10150
tt2292959,movie,2013,The Canyons,The Canyons,99,"Drama,Thriller",3.8,10148
tt0119448,movie,1997,Character,Karakter,122,"Crime,Drama,Mystery",7.7,10147
tt0037865,movie,1945,Leave Her to Heaven,Leave Her to Heaven,110,"Drama,Romance,Thriller",7.6,10136
tt0090667,movie,1986,Asterix in Britain,Astérix chez les Bretons,79,"Adventure,Animation,Comedy",7.1,10133
tt0107630,movie,1993,My Life,My Life,117,Drama,6.8,10131
tt0074749,movie,1976,The Killing of a Chinese Bookie,The Killing of a Chinese Bookie,135,"Crime,Drama,Thriller",7.4,10131
tt2218988,movie,2012,Ustad Hotel,Ustad Hotel,151,"Comedy,Drama,Family",8.3,10127
tt3164256,movie,2015,Rock the Kasbah,Rock the Kasbah,106,"Comedy,Music,War",5.5,10124
tt0073692,movie,1975,Shampoo,Shampoo,109,"Comedy,Drama",6.3,10124
tt0276830,movie,2004,Renegade,Blueberry,124,"Adventure,Western",5.2,10121
tt0488988,movie,2007,Chapter 27,Chapter 27,84,"Biography,Crime,Drama",5.7,10121
tt0024034,movie,1933,42nd Street,42nd Street,89,"Comedy,Musical,Romance",7.4,10121
tt0013427,movie,1922,Nanook of the North,Nanook of the North,78,Documentary,7.6,10118
tt1282139,movie,2008,Cars of the Revolution,Devrim Arabalari,115,Drama,8.0,10112
tt1606180,movie,2011,That's What I Am,That's What I Am,101,"Comedy,Drama,Romance",7.0,10112
tt8178486,movie,2019,Earthquake Bird,Earthquake Bird,107,"Crime,Drama,Mystery",5.9,10112
tt0906734,movie,2008,The Broken,The Broken,93,"Drama,Horror,Thriller",5.4,10112
tt4669296,movie,2018,Lords of Chaos,Lords of Chaos,118,"Biography,Drama,Horror",6.5,10112
tt0109327,movie,1994,Brainscan,Brainscan,96,"Comedy,Horror,Sci-Fi",6.1,10111
tt0111323,movie,1994,Surviving the Game,Surviving the Game,96,"Action,Adventure,Crime",6.2,10110
tt0783532,movie,2008,Gangster's Paradise: Jerusalema,Jerusalema,119,"Action,Crime,Drama",7.3,10107
tt0042369,movie,1949,D.O.A.,D.O.A.,83,"Drama,Film-Noir,Mystery",7.3,10106
tt0095652,movie,1988,Monkey Shines,Monkey Shines,113,"Drama,Horror,Sci-Fi",6.2,10104
tt1540741,movie,2013,A Single Shot,A Single Shot,116,"Crime,Drama,Thriller",5.8,10104
tt2495118,movie,2013,Ip Man: The Final Fight,Yip Man: Jung gik yat zin,100,"Action,Biography,Drama",6.2,10100
tt0299458,movie,2003,All the Real Girls,All the Real Girls,108,"Drama,Romance",6.8,10094
tt0485323,movie,2005,Fullmetal Alchemist the Movie: Conqueror of Shamballa,Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono,105,"Action,Adventure,Animation",7.4,10094
tt8254556,movie,2018,Girl,Girl,105,Drama,7.2,10092
tt0488658,movie,2006,Unaccompanied Minors,Unaccompanied Minors,90,"Adventure,Comedy,Family",5.3,10092
tt0093412,movie,1987,Law of Desire,La ley del deseo,102,"Comedy,Drama,Thriller",7.1,10091
tt0054460,movie,1960,The Bad Sleep Well,Warui yatsu hodo yoku nemuru,151,"Crime,Drama,Thriller",8.1,10091
tt2375574,movie,2013,A Field in England,A Field in England,90,"Drama,History,Horror",6.3,10090
tt0078252,movie,1978,Snake in the Eagle's Shadow,Se ying diu sau,97,"Action,Comedy",7.4,10089
tt1756851,movie,2011,Twixt,Twixt,88,"Comedy,Fantasy,Horror",4.8,10088
tt5789976,movie,2018,King of Thieves,King of Thieves,108,"Crime,Drama",5.5,10086
tt2762506,movie,2019,Bacurau,Bacurau,131,"Action,Adventure,Mystery",7.7,10086
tt1123373,movie,2010,Detective Dee: The Mystery of the Phantom Flame,Di renjie: Tong tian di guo,123,"Action,Adventure,Drama",6.6,10082
tt1558250,movie,2010,GasLand,GasLand,107,Documentary,7.7,10079
tt1217213,movie,2012,Secret of the Wings,Secret of the Wings,75,"Animation,Family,Fantasy",7.1,10073
tt0086859,movie,1984,Against All Odds,Against All Odds,128,"Action,Adventure,Crime",5.9,10072
tt1113829,movie,2011,George Harrison: Living in the Material World,George Harrison: Living in the Material World,208,"Biography,Documentary,Music",8.2,10068
tt0120520,movie,1997,The Wings of the Dove,The Wings of the Dove,102,"Drama,Romance",7.1,10065
tt1854513,movie,2012,Blancanieves,Blancanieves,104,"Drama,Fantasy",7.5,10063
tt1833116,movie,2019,The Informer,The Informer,113,"Crime,Drama,Thriller",6.5,10061
tt0325055,movie,2003,Sylvia,Sylvia,110,"Biography,Drama,Romance",6.3,10061
tt1465533,movie,2012,Columbus Circle,Columbus Circle,82,"Crime,Drama,Mystery",6.0,10061
tt0049456,movie,1956,Lust for Life,Lust for Life,122,"Biography,Drama",7.4,10059
tt0060584,movie,1967,"Kidnapping, Caucasian Style","Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika",82,"Adventure,Comedy,Romance",8.4,10058
tt0058715,movie,1964,The Gospel According to St. Matthew,Il vangelo secondo Matteo,137,"Biography,Drama,History",7.8,10053
tt5968274,movie,2018,The Angel,The Angel,114,"Drama,Thriller",6.6,10048
tt0449086,movie,2005,Dominion,Dominion: Prequel to the Exorcist,117,"Drama,Horror,Thriller",5.2,10046
tt0087015,movie,1984,C.H.U.D.,C.H.U.D.,88,"Horror,Sci-Fi",5.6,10041
tt0317132,movie,2005,Because of Winn-Dixie,Because of Winn-Dixie,106,"Comedy,Drama,Family",6.3,10039
tt1241195,movie,2008,Aamir,Aamir,99,"Crime,Drama,Thriller",7.7,10032
tt7919680,movie,2018,Karwaan,Karwaan,114,"Comedy,Drama",7.5,10029
tt0259484,movie,2002,Paid in Full,Paid in Full,97,"Action,Crime,Drama",7.0,10027
tt3717532,movie,2014,The Last: Naruto the Movie,The Last: Naruto the Movie,112,"Action,Adventure,Animation",7.6,10026
tt0451833,movie,2005,No Entry,No Entry,158,"Comedy,Drama,Musical",6.6,10025
tt2752688,movie,2014,Rosewater,Rosewater,103,"Biography,Drama",6.6,10025
tt0047892,movie,1956,Bob le Flambeur,Bob le flambeur,98,"Crime,Drama,Thriller",7.7,10017
tt0405743,movie,2005,Barefoot,Barfuss,118,"Comedy,Drama,Romance",7.2,10017
tt0120769,movie,1998,The Newton Boys,The Newton Boys,122,"Action,Crime,Drama",6.1,10015
tt2372251,movie,2018,Down a Dark Hall,Down a Dark Hall,96,"Drama,Fantasy,Horror",5.1,10013
tt1097013,movie,2009,Next Day Air,Next Day Air,84,"Action,Comedy,Crime",5.8,10012
tt0088015,movie,1984,Ronja Robbersdaughter,Ronja Rövardotter,126,"Adventure,Drama,Family",7.3,10007
tt6900448,movie,2018,Mirai,Mirai no Mirai,98,"Adventure,Animation,Drama",7.0,10002
tt0252480,movie,2001,The Grey Zone,The Grey Zone,108,"Drama,History,War",7.0,10001
tt3560686,movie,2014,The Fool,Durak,116,"Crime,Drama,Thriller",8.0,9998
tt2115295,movie,2012,Ginger & Rosa,Ginger & Rosa,90,Drama,6.3,9998
tt0029850,movie,1938,Alexander Nevsky,Aleksandr Nevskiy,112,"Action,Biography,Drama",7.6,9998
tt3478962,movie,2015,My King,Mon roi,124,"Drama,Romance",7.1,9988
tt1891755,movie,2012,Billa 2,Billa 2,129,"Action,Thriller",6.2,9986
tt0080354,movie,1980,Alligator,Alligator,91,"Horror,Sci-Fi,Thriller",6.0,9984
tt1965272,movie,2011,Velayudham,Velayudham,186,Action,6.0,9983
tt0460890,movie,2017,The Only Living Boy in New York,The Only Living Boy in New York,89,Drama,6.3,9981
tt1386691,movie,2017,Shimmer Lake,Shimmer Lake,83,"Crime,Drama,Mystery",6.2,9981
tt0033373,movie,1941,Ball of Fire,Ball of Fire,111,"Comedy,Romance",7.8,9981
tt0878695,movie,2007,Murder Party,Murder Party,79,"Comedy,Drama,Horror",5.8,9980
tt5774060,movie,2020,Underwater,Underwater,95,"Action,Drama,Horror",6.1,9979
tt0110538,movie,1994,Mixed Nuts,Mixed Nuts,97,"Comedy,Drama",5.5,9976
tt0105130,movie,1992,Peter's Friends,Peter's Friends,101,"Comedy,Drama,Romance",7.0,9976
tt2012011,movie,2013,Scenic Route,Scenic Route,82,"Drama,Thriller",6.5,9975
tt3859980,movie,2016,Mohenjo Daro,Mohenjo Daro,155,"Action,Adventure,Drama",5.7,9973
tt6380520,movie,2016,Dhuruvangal Pathinaaru,Dhuruvangal Pathinaaru,105,"Action,Crime,Mystery",8.4,9973
tt1760967,movie,2012,Ill Manors,Ill Manors,121,"Crime,Drama",7.1,9970
tt0840322,movie,2008,Forever Strong,Forever Strong,112,"Drama,Sport",7.2,9968
tt0120070,movie,1998,Savior,Savior,103,"Drama,War",7.3,9967
tt0243255,movie,2001,Fat Girl,À ma soeur!,83,Drama,6.5,9965
tt0066249,movie,1970,The Private Life of Sherlock Holmes,The Private Life of Sherlock Holmes,125,"Adventure,Comedy,Crime",7.1,9962
tt0076504,movie,1977,Orca,Orca,92,"Adventure,Drama,Horror",5.8,9959
tt0099797,movie,1990,The Hot Spot,The Hot Spot,130,"Crime,Drama,Romance",6.4,9958
tt3233418,movie,2015,Spare Parts,Spare Parts,114,Drama,7.3,9957
tt0243609,movie,2001,To End All Wars,To End All Wars,125,"Action,Drama,War",7.0,9957
tt4799064,movie,2016,Mindhorn,Mindhorn,89,Comedy,6.3,9948
tt1111890,movie,2008,Diary of a Nymphomaniac,Diario de una ninfómana,101,"Drama,Romance",5.7,9946
tt1124052,movie,2009,City of Life and Death,Nanjing! Nanjing!,132,"Drama,History,War",7.7,9944
tt2314824,movie,2014,Behaving Badly,Behaving Badly,97,"Biography,Comedy",4.5,9941
tt5689068,movie,2017,Killing Gunther,Killing Gunther,92,"Action,Comedy,Thriller",4.7,9938
tt1802197,movie,2011,The Lady,The Lady,132,"Biography,Drama,History",7.1,9935
tt1629391,movie,2010,Tere Bin Laden,Tere Bin Laden,95,"Comedy,Drama",7.2,9932
tt0066301,movie,1970,Rio Lobo,Rio Lobo,114,"Adventure,Romance,War",6.8,9928
tt2049543,movie,2015,Synchronicity,Synchronicity,101,"Drama,Mystery,Romance",5.5,9926
tt3289712,movie,2015,Jenny's Wedding,Jenny's Wedding,94,"Comedy,Drama,Romance",5.5,9920
tt0047422,movie,1954,River of No Return,River of No Return,91,"Action,Adventure,Drama",6.6,9919
